Player Team Age Height Weight COLLEGE COUNTRY "DRAFT YEAR" "DRAFT ROUND" "DRAFT NUMBER" GP PTS REB AST NETRTG OREB% DREB% USG% TS% AST% W L Min PTS FGM FGA FG% 3PM 3PA 3P% FTM FTA FT% OREB DREB REB AST TOV STL BLK PF FP DD2 TD3 +/- Dist. Feet Dist. Miles Dist. Miles Off Dist. Miles Def Avg Speed Avg Speed Off Avg Speed Def "Screen Assists" "Screen Assists PTS" Deflections "OFF Loose Balls Recovered" "DEF Loose Balls Recovered" "Loose Balls Recovered" "% Loose Balls Recovered OFF" "% Loose Balls Recovered DEF" "Charges Drawn" "Contested 2PT Shots" "Contested 3PT Shots" "Contested Shots" Travel "DOUBLE DRIBBLE" "DISC. DRIBBLE" "OFF. 3 SEC" INBOUND "BACK- COURT" "OFF.  GLTND" PALMING "OFF. FOUL" "DEF.  3 SEC" CHARGE "DEF.  GLTND" LANE "JUMP BALL" "KICKED BALL"
"Ryan Dunn" PHX 22 6-8 216 Virginia USA 2024 1 28 74.0 6.9 3.6 0.8 -4.7 6.3 11.7 16.1 51.7 5.9 32 42 19.1 6.9 2.8 6.4 43.0 1.1 3.6 31.1 0.3 0.5 48.7 1.2 2.4 3.6 0.8 0.5 0.6 0.5 2.2 15.3 3.0 0.0 -2.3 8121.9 1.54 0.80 0.74 4.55 4.60 4.50 0.3 0.7 1.3 0.3 0.1 0.4 69.0 31.0 0.00 2.4 2.0 4.5 3 0 0 0 0 0 0 0 7 0 3 4 0 0 1
"Ryan Rollins" MIL 22 6-3 180 Toledo USA 2022 2 44 56.0 6.2 1.9 1.9 5.4 2.7 9.8 17.9 60.0 17.3 30 26 14.6 6.2 2.4 4.8 48.7 0.9 2.1 40.8 0.6 0.8 80.0 0.4 1.6 1.9 1.9 0.9 0.8 0.3 1.6 13.5 1.0 0.0 1.5 6235.2 1.18 0.60 0.58 4.54 4.65 4.44 0.1 0.2 1.7 0.1 0.3 0.4 31.6 68.4 0.00 1.3 1.0 2.3 1 0 0 0 0 1 0 0 6 0 1 0 0 0 0
"Sam Hauser" BOS 27 6-7 217 Virginia USA Undrafted Undrafted Undrafted 71.0 8.5 3.2 0.9 10.0 2.7 11.3 14.0 63.2 5.7 52 19 21.7 8.5 3.0 6.7 45.1 2.3 5.6 41.6 0.2 0.2 100 0.6 2.5 3.2 0.9 0.3 0.6 0.2 1.2 15.6 0.0 0.0 4.6 9030.8 1.71 0.93 0.78 4.48 4.73 4.21 0.4 1.1 1.4 0.2 0.2 0.4 58.6 41.4 0.01 2.1 1.0 3.1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2
"Sam Merrill" CLE 28 6-4 205 "Utah State" USA 2020 2 60 71.0 7.2 2.2 1.5 10.3 2.6 7.7 14.0 58.3 9.9 54 17 19.7 7.2 2.4 6.0 40.6 1.9 5.2 37.2 0.4 0.4 96.6 0.5 1.7 2.2 1.5 0.5 0.7 0.2 1.7 14.4 0.0 0.0 4.5 8259.6 1.56 0.80 0.76 4.43 4.78 4.12 0.4 0.9 1.4 0.1 0.1 0.3 47.4 52.6 0.13 1.8 0.8 2.6 2 0 0 0 0 0 0 0 5 0 0 0 0 0 1
"Sandro Mamukelashvili" SAS 25 6-9 240 "Seton Hall" Georgia 2021 2 54 61.0 6.3 3.1 0.8 -1.4 8.6 17.6 20.2 62.8 10.8 23 38 11.2 6.3 2.3 4.6 50.2 1.0 2.6 37.3 0.7 1.0 74.1 1.0 2.0 3.1 0.8 0.4 0.3 0.3 1.0 12.6 2.0 0.0 -0.5 4764.7 0.90 0.49 0.42 4.52 4.93 4.12 0.7 1.6 0.7 0.3 0.2 0.5 60.0 40.0 0.00 2.4 1.2 3.6 1 0 0 1 0 1 0 0 1 0 1 1 0 0 0
"Santi Aldama" MEM 24 7-0 215 Loyola-Maryland Spain 2021 1 30 65.0 12.5 6.4 2.9 3.5 5.2 18.1 17.9 58.8 14.9 38 27 25.5 12.5 4.8 10.0 48.3 1.8 5.0 36.8 1.0 1.4 69.1 1.4 5.0 6.4 2.9 1.1 0.8 0.4 1.2 27.1 10.0 0.0 2.3 10996.1 2.08 1.12 0.97 4.63 5.08 4.19 0.3 0.7 1.2 0.2 0.2 0.4 50.0 50.0 0.02 2.9 1.8 4.8 6 0 0 1 0 0 0 0 5 1 1 2 0 0 6
"Scoot Henderson" POR 21 6-3 206 None USA 2023 1 3 66.0 12.7 3.0 5.1 -1.3 2.8 8.3 22.0 54.0 27.4 30 36 26.7 12.7 4.3 10.4 41.9 1.6 4.5 35.4 2.4 3.1 76.7 0.8 2.2 3.0 5.1 2.7 1.0 0.2 2.7 24.9 2.0 0.0 -0.6 11120.8 2.11 1.08 1.03 4.41 4.62 4.21 0.1 0.3 2.7 0.4 0.3 0.7 57.1 42.9 0.00 1.1 1.6 2.6 5 1 0 0 0 0 0 1 12 1 4 0 0 0 0
"Scottie Barnes" TOR 23 6-7 237 "Florida State" USA 2021 1 4 65.0 19.3 7.7 5.8 -2.7 4.7 17.6 26.2 52.3 27.9 26 39 32.8 19.3 7.3 16.4 44.6 1.2 4.3 27.1 3.5 4.6 75.5 1.7 6.0 7.7 5.8 2.8 1.4 1.0 1.7 41.6 26.0 1.0 -2.0 13391.1 2.54 1.33 1.21 4.32 4.72 3.94 0.7 1.7 2.3 0.4 0.3 0.8 54.9 45.1 0.00 3.3 2.0 5.3 7 1 0 0 0 2 0 0 16 1 5 5 0 0 7
"Scotty Pippen Jr." MEM 24 6-1 170 Vanderbilt USA Undrafted Undrafted Undrafted 79.0 9.9 3.3 4.4 1.3 3.5 10.5 18.8 58.2 28.3 46 33 21.3 9.9 3.6 7.5 48.0 1.1 2.8 39.7 1.5 2.2 71.3 0.8 2.5 3.3 4.4 1.7 1.3 0.4 2.6 23.7 9.0 1.0 0.6 9365.1 1.77 0.92 0.85 4.70 5.05 4.36 0.1 0.4 2.7 0.3 0.4 0.7 44.4 55.6 0.06 1.0 1.3 2.3 5 0 0 0 0 1 1 1 13 0 1 0 0 0 1
"Seth Curry" CHA 34 6-1 185 Duke USA Undrafted Undrafted Undrafted 68.0 6.5 1.7 0.9 -8.0 2.0 8.1 15.1 61.6 8.7 17 51 15.6 6.5 2.4 5.0 47.8 1.2 2.7 45.6 0.5 0.6 84.6 0.4 1.3 1.7 0.9 0.5 0.4 0.1 0.9 10.9 0.0 0.0 -2.5 6170.4 1.17 0.64 0.53 4.20 4.38 3.99 0.3 0.8 0.9 0.2 0.2 0.4 43.5 56.5 0.03 0.4 0.8 1.3 1 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"Shaedon Sharpe" POR 21 6-5 208 Kentucky Canada 2022 1 7 72.0 18.5 4.5 2.8 -3.0 2.9 11.4 25.0 55.1 13.8 32 40 31.3 18.5 6.9 15.3 45.2 2.0 6.6 31.1 2.6 3.4 78.5 0.9 3.6 4.5 2.8 2.1 0.9 0.2 1.7 29.2 3.0 0.0 -1.9 12591.1 2.38 1.27 1.12 4.28 4.56 4.00 0.1 0.3 1.2 0.2 0.3 0.5 44.4 55.6 0.03 1.3 1.8 3.0 2 1 0 0 0 1 2 0 8 1 4 1 0 0 0
"Shai Gilgeous-Alexander" OKC 26 6-6 195 Kentucky Canada 2018 1 11 76.0 32.7 5.0 6.4 16.7 2.5 11.2 33.6 63.7 29.9 63 13 34.2 32.7 11.3 21.8 51.9 2.1 5.7 37.5 7.9 8.8 89.8 0.9 4.1 5.0 6.4 2.4 1.7 1.0 2.2 54.1 6.0 0.0 12.1 12923.5 2.45 1.33 1.12 4.00 4.43 3.59 0.3 0.6 2.8 0.4 0.5 0.9 47.8 52.2 0.01 2.9 2.5 5.4 9 0 0 2 0 3 1 1 13 1 3 0 0 0 3
"Shake Milton" LAL 28 6-5 205 "Southern Methodist" USA 2018 2 54 57.0 5.5 1.8 1.8 -6.9 3.6 8.6 16.2 56.3 18.4 29 28 14.7 5.5 2.0 4.5 45.3 0.7 1.9 35.8 0.8 1.0 79.7 0.5 1.3 1.8 1.8 0.7 0.4 0.1 1.2 11.2 1.0 0.0 -2.1 5813.8 1.10 0.60 0.50 4.17 4.30 4.04 0.3 0.7 1.2 0.2 0.1 0.2 72.7 27.3 0.09 0.7 0.8 1.5 0 0 0 0 1 0 0 0 3 0 1 0 0 0 0
"Sidy Cissoko" POR 21 6-6 200 None France 2023 2 44 22.0 1.5 1.0 0.7 2.1 6.8 10.0 15.6 47.1 19.7 11 11 5.2 1.5 0.6 1.4 43.3 0.1 0.6 23.1 0.1 0.4 33.3 0.4 0.6 1.0 0.7 0.5 0.1 0.0 0.5 3.5 0.0 0.0 0.4 2050.8 0.39 0.21 0.18 4.10 4.51 3.73 0.1 0.3 0.6 0.3 0.3 0.6 50.0 50.0 0.00 0.6 0.6 1.1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Simone Fontecchio" DET 29 6-7 209 None Italy Undrafted Undrafted Undrafted 75.0 5.9 2.9 0.9 1.2 4.0 12.7 15.2 54.4 7.1 38 37 16.5 5.9 2.0 5.0 40.2 1.0 3.0 33.5 0.9 1.1 83.3 0.7 2.2 2.9 0.9 0.7 0.4 0.2 1.3 11.7 0.0 0.0 0.2 7079.1 1.34 0.72 0.62 4.54 4.90 4.18 0.5 1.1 1.1 0.1 0.2 0.3 40.0 60.0 0.01 1.3 1.1 2.4 3 1 0 0 0 0 0 0 2 1 0 2 0 0 2
"Skal Labissiere" SAC 29 6-10 235 Kentucky Haiti 2016 1 28 4.0 1.3 0.8 0.3 -13.2 8.3 22.2 12.9 62.5 12.5 2 2 3.0 1.3 0.5 1.0 50.0 0.3 0.3 100 0.0 0.0 0.0 0.3 0.5 0.8 0.3 0.0 0.0 0.0 0.3 2.5 0.0 0.0 -0.3 1210.3 0.23 0.12 0.11 4.18 4.53 3.82 1.0 3.0 0.0 0.5 0.0 0.5 100 0.0 0.00 0.5 0.5 1.0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Spencer Dinwiddie" DAL 32 6-5 215 Colorado USA 2014 2 38 79.0 11.0 2.6 4.4 -5.0 0.8 8.6 17.5 55.3 22.8 37 42 27.0 11.0 3.6 8.6 41.6 1.4 4.1 33.4 2.5 3.1 80.2 0.2 2.4 2.6 4.4 1.3 0.9 0.2 1.5 22.9 5.0 0.0 -2.8 9809.4 1.86 1.01 0.85 3.86 4.14 3.57 0.4 0.9 1.2 0.2 0.2 0.4 43.3 56.7 0.00 1.5 1.6 3.1 4 1 1 0 0 0 0 0 12 0 4 0 0 0 0
"Spencer Jones" DEN 23 6-7 225 Stanford USA Undrafted Undrafted Undrafted 20.0 1.3 0.9 0.3 -18.0 5.7 6.7 12.8 36.8 6.0 13 7 6.2 1.3 0.6 1.7 32.4 0.1 0.9 5.9 0.2 0.2 100 0.4 0.5 0.9 0.3 0.3 0.3 0.3 0.9 3.9 0.0 0.0 -2.3 2707.4 0.51 0.27 0.24 4.55 4.81 4.29 0.1 0.4 0.8 0.3 0.0 0.3 100 0.0 0.00 0.7 0.8 1.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Stanley Umude" MIL 26 6-6 210 Arkansas USA Undrafted Undrafted Undrafted 22.0 0.7 0.8 0.2 -10.1 4.3 13.1 13.7 27.0 7.1 15 7 3.9 0.7 0.2 1.2 19.2 0.1 0.7 20.0 0.1 0.2 50.0 0.2 0.6 0.8 0.2 0.1 0.1 0.3 0.4 3.0 0.0 0.0 -0.7 1559.4 0.30 0.15 0.14 4.08 4.30 3.86 0.0 0.0 0.5 0.1 0.1 0.2 33.3 66.7 0.00 0.7 0.5 1.2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1
"Stephen Curry" GSW 37 6-2 185 Davidson USA 2009 1 7 70.0 24.5 4.4 6.0 5.7 1.7 11.8 28.6 61.8 28.4 41 29 32.2 24.5 8.1 18.0 44.8 4.4 11.2 39.7 4.0 4.3 93.3 0.6 3.9 4.4 6.0 2.9 1.1 0.4 1.4 40.7 9.0 0.0 4.3 12863.2 2.44 1.37 1.06 4.26 4.83 3.70 0.7 1.6 2.3 0.4 0.4 0.7 51.0 49.0 0.09 1.4 1.8 3.2 3 0 0 0 0 4 0 0 9 0 4 0 0 0 1
"Stephon Castle" SAS 20 6-6 215 Connecticut USA 2024 1 4 81.0 14.7 3.7 4.1 -4.7 3.9 9.2 25.3 52.2 23.1 33 48 26.7 14.7 5.2 12.2 42.8 1.2 4.1 28.5 3.1 4.2 72.4 1.1 2.6 3.7 4.1 2.2 0.9 0.3 2.0 26.6 6.0 0.0 -3.0 10625.7 2.01 1.06 0.96 4.23 4.54 3.93 0.3 0.8 1.8 0.3 0.3 0.7 53.8 46.2 0.00 2.1 1.7 3.8 12 1 1 0 1 0 0 0 11 0 8 0 0 0 1
"Steven Adams" HOU 31 6-11 265 Pittsburgh "New Zealand" 2013 1 12 58.0 3.9 5.6 1.1 9.4 18.1 19.3 12.7 54.1 10.7 38 20 13.7 3.9 1.6 2.9 54.5 0.0 0.0 0.0 0.7 1.6 46.2 2.9 2.8 5.6 1.1 0.9 0.4 0.5 1.0 14.0 3.0 0.0 3.0 5275.3 1.00 0.54 0.46 4.06 4.22 3.90 2.5 5.7 0.7 0.4 0.1 0.5 72.4 27.6 0.00 3.2 0.9 4.1 0 0 0 2 0 0 1 0 7 2 0 2 0 0 2
"Svi Mykhailiuk" UTA 27 6-7 205 Kansas Ukraine 2018 2 47 38.0 8.8 2.4 2.0 -7.4 2.6 8.5 19.8 52.6 14.4 6 32 20.0 8.8 3.1 7.9 39.1 1.8 5.3 34.5 0.7 0.9 80.0 0.6 1.8 2.4 2.0 1.4 0.5 0.2 1.1 15.3 0.0 0.0 -2.8 8129.8 1.54 0.84 0.70 4.34 4.59 4.09 0.3 0.8 1.6 0.3 0.1 0.4 71.4 28.6 0.00 1.3 1.1 2.4 3 1 0 0 0 0 0 0 0 0 0 0 0 0 3
"T.J. McConnell" IND 33 6-1 190 Arizona USA 2015 0 Undrafted 79.0 9.1 2.4 4.4 -2.7 3.2 10.4 22.6 54.7 35.9 49 30 17.9 9.1 4.1 7.9 51.9 0.2 0.6 30.6 0.7 1.0 74.0 0.6 1.9 2.4 4.4 1.4 1.1 0.3 1.0 21.3 2.0 0.0 -0.7 8104.5 1.53 0.81 0.72 4.78 5.12 4.46 0.0 0.0 2.1 0.2 0.3 0.5 39.0 61.0 0.10 0.6 1.0 1.6 4 1 0 0 0 1 0 0 1 0 1 0 0 0 0
"Taj Gibson" CHA 39 6-9 232 "Southern California" USA 2009 1 26 37.0 2.9 3.2 0.6 -13.8 11.4 15.1 13.2 51.5 8.1 10 27 11.1 2.9 1.3 2.6 49.5 0.0 0.1 50.0 0.3 0.5 60.0 1.4 1.9 3.2 0.6 0.7 0.2 0.5 1.5 9.1 1.0 0.0 -3.4 4199.5 0.80 0.42 0.37 4.05 4.14 3.94 1.5 3.5 0.5 0.2 0.1 0.3 72.7 27.3 0.03 2.5 0.9 3.4 2 0 0 0 0 0 2 0 5 3 0 0 0 0 0
"Talen Horton-Tucker" CHI 24 6-4 234 "Iowa State" USA 2019 2 46 58.0 6.5 1.7 1.4 1.7 2.5 9.7 20.8 56.7 16.2 26 32 12.5 6.5 2.3 5.0 45.7 0.7 2.1 33.6 1.2 1.7 73.5 0.3 1.4 1.7 1.4 0.7 0.4 0.2 1.0 11.7 0.0 0.0 0.3 5007.2 0.95 0.50 0.45 4.24 4.76 3.77 0.1 0.3 1.1 0.1 0.1 0.2 66.7 33.3 0.04 0.9 1.5 2.4 5 0 0 0 0 0 0 0 6 0 5 1 0 0 2
"Tari Eason" HOU 23 6-8 215 "Louisiana State" USA 2022 1 17 57.0 12.0 6.4 1.5 5.6 8.1 15.8 18.5 56.7 8.2 36 21 24.9 12.0 4.8 9.8 48.7 1.1 3.2 34.2 1.4 1.8 76.0 2.2 4.1 6.4 1.5 1.1 1.7 0.9 2.4 28.4 6.0 0.0 2.5 9974.4 1.89 1.00 0.89 4.22 4.40 4.03 0.2 0.4 2.4 0.4 0.5 0.9 43.4 56.6 0.00 3.0 1.9 4.9 8 0 0 0 0 1 2 0 9 0 5 1 1 0 2
"Taurean Prince" MIL 31 6-6 218 Baylor USA 2016 1 12 80.0 8.2 3.6 1.9 -0.4 1.6 11.0 12.3 61.3 9.3 46 34 27.1 8.2 2.9 6.4 45.7 1.8 4.2 43.9 0.5 0.6 81.3 0.4 3.2 3.6 1.9 1.0 1.0 0.2 2.1 17.8 1.0 0.0 -0.3 10306.6 1.95 1.00 0.95 4.08 4.17 3.99 0.1 0.3 1.9 0.1 0.2 0.3 45.8 54.2 0.05 1.2 1.2 2.4 7 0 1 0 0 0 0 0 4 0 0 2 0 0 7
"Taylor Hendricks" UTA 21 6-9 215 "Central Florida" USA 2023 1 9 3.0 4.7 5.0 0.7 -13.5 5.4 11.5 11.3 35.4 4.0 0 3 24.8 4.7 1.3 6.0 22.2 1.0 4.0 25.0 1.0 1.3 75.0 1.7 3.3 5.0 0.7 0.7 1.7 1.3 2.7 20.0 0.0 0.0 -7.3 10368.3 1.96 1.03 0.94 4.45 4.36 4.56 0.0 0.0 2.7 0.0 0.7 0.7 0.0 100 0.00 2.0 1.3 3.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Tazé Moore" POR 26 6-5 195 Houston USA Undrafted Undrafted Undrafted 2.0 3.0 4.0 0.5 -18.6 12.1 16.0 22.4 27.6 12.5 0 2 9.9 3.0 1.0 5.0 20.0 0.5 2.0 25.0 0.5 1.0 50.0 2.0 2.0 4.0 0.5 1.0 1.0 0.0 0.0 10.6 0.0 0.0 -3.5 4307.5 0.82 0.41 0.40 4.50 4.53 4.47 0.0 0.0 2.5 0.0 0.0 0.0 0.0 0.0 0.00 0.5 0.0 0.5 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Terance Mann" ATL 28 6-5 215 "Florida State" USA 2019 2 48 67.0 7.7 3.0 1.8 -2.3 4.7 9.4 14.5 58.4 11.8 37 30 21.1 7.7 3.1 6.2 49.6 0.9 2.4 36.8 0.7 1.0 69.1 1.0 2.0 3.0 1.8 0.7 0.7 0.2 1.9 16.1 0.0 0.0 -1.4 8661.7 1.64 0.86 0.78 4.32 4.55 4.10 0.5 1.2 1.6 0.1 0.2 0.3 40.0 60.0 0.00 1.5 1.2 2.6 1 0 0 0 0 0 0 0 5 1 2 0 0 0 4
"Terence Davis" SAC 27 6-4 201 Mississippi USA Undrafted Undrafted Undrafted 1.0 0.0 1.0 1.0 -20.0 0.0 11.1 11.1 0.0 16.7 1 0 7.9 0.0 0.0 2.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 2.7 0.0 0.0 -3.0 2912.0 0.55 0.32 0.23 4.32 4.17 2.98 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.0 1.0 1.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Terrence Shannon Jr." MIN 24 6-6 215 Illinois USA 2024 1 27 32.0 4.3 1.5 1.0 0.8 2.9 10.0 16.6 56.0 13.9 21 11 10.6 4.3 1.7 3.6 48.2 0.3 1.0 35.5 0.5 0.7 81.0 0.3 1.2 1.5 1.0 0.5 0.2 0.2 0.8 8.2 1.0 0.0 0.3 4237.2 0.80 0.41 0.39 4.21 4.53 3.93 0.3 0.6 0.8 0.0 0.2 0.2 0.0 100 0.00 0.9 1.1 2.0 1 0 0 0 0 0 0 0 2 0 2 0 0 0 0
"Terry Rozier" MIA 31 6-1 190 Louisville USA 2015 1 16 64.0 10.6 3.7 2.6 -4.9 2.5 11.3 19.5 49.7 15.2 27 37 25.9 10.6 3.9 9.9 39.1 1.4 4.8 29.5 1.4 1.7 85.2 0.7 3.0 3.7 2.6 1.2 0.6 0.2 1.1 20.2 0.0 0.0 -2.2 10751.5 2.04 1.08 0.96 4.40 4.61 4.19 0.3 0.8 1.1 0.4 0.2 0.6 61.1 38.9 0.03 1.0 1.8 2.8 2 0 0 0 0 2 0 0 10 0 3 0 0 0 1
"Terry Taylor" SAC 25 6-4 230 "Austin Peay" USA Undrafted Undrafted Undrafted 3.0 0.0 0.3 0.7 64.3 25.0 0.0 6.7 0.0 28.6 1 2 2.1 0.0 0.0 0.3 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3 0.0 0.3 0.7 0.0 0.0 0.0 0.0 1.4 0.0 0.0 3.0 791.7 0.15 0.07 0.08 3.34 3.69 3.04 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Thomas Bryant" IND 27 6-10 248 Indiana USA 2017 2 42 66.0 6.5 3.8 0.8 -3.5 8.5 16.9 16.2 61.4 7.8 44 22 14.6 6.5 2.5 4.9 50.8 0.7 2.2 32.4 0.8 1.0 85.9 1.3 2.5 3.8 0.8 0.5 0.4 0.6 1.2 15.0 1.0 0.0 -0.6 5699.8 1.08 0.56 0.52 4.13 4.26 4.00 1.6 3.5 0.9 0.1 0.1 0.2 61.5 38.5 0.02 3.2 0.6 3.9 2 0 0 1 0 1 1 0 6 2 1 6 0 0 0
"Tidjane Salaün" CHA 19 6-8 207 None France 2024 1 6 60.0 5.9 4.7 1.2 -11.9 5.0 16.8 15.0 45.7 9.2 12 48 20.7 5.9 1.9 5.8 33.0 1.0 3.4 28.3 1.1 1.6 71.3 1.2 3.5 4.7 1.2 1.0 0.5 0.2 1.4 14.5 2.0 0.0 -5.4 8775.3 1.66 0.91 0.75 4.47 4.73 4.19 0.5 1.1 1.2 0.1 0.2 0.3 22.2 77.8 0.07 1.4 1.2 2.6 6 0 0 0 0 0 0 0 10 1 5 1 0 0 1
"Tim Hardaway Jr." DET 33 6-5 205 Michigan USA 2013 1 24 77.0 11.0 2.4 1.6 -0.5 0.8 7.5 15.1 56.7 7.4 41 36 28.0 11.0 3.6 8.8 40.6 2.2 5.9 36.8 1.6 1.9 85.5 0.2 2.1 2.4 1.6 0.6 0.5 0.1 1.2 17.3 0.0 0.0 0.3 10806.7 2.05 1.06 0.99 4.10 4.28 3.93 0.9 1.9 0.8 0.2 0.2 0.4 40.0 60.0 0.24 1.6 1.9 3.4 2 0 0 0 0 1 0 0 4 0 0 0 0 0 1
"Tobias Harris" DET 32 6-8 226 Tennessee USA 2011 1 19 73.0 13.7 5.9 2.2 3.9 2.8 15.5 17.3 57.1 9.5 40 33 31.6 13.7 5.3 11.0 47.7 1.2 3.6 34.5 2.0 2.3 86.1 0.9 5.0 5.9 2.2 1.2 1.0 0.8 1.9 28.4 5.0 0.0 2.6 12318.9 2.33 1.23 1.10 4.14 4.38 3.89 0.9 2.2 1.6 0.2 0.3 0.5 43.6 56.4 0.00 2.6 2.3 4.9 5 0 0 0 0 0 0 0 15 1 3 0 0 0 0
"Tolu Smith" DET 24 6-11 244 "Mississippi State" USA Undrafted Undrafted Undrafted 1.0 14.0 8.0 0.0 12.9 12.9 20.0 20.0 67.8 0.0 0 1 22.4 14.0 6.0 9.0 66.7 0.0 0.0 0.0 2.0 3.0 66.7 4.0 4.0 8.0 0.0 2.0 0.0 0.0 3.0 21.6 0.0 0.0 7.0 8773.0 1.66 0.82 0.85 4.15 4.00 3.82 4.0 11.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00 5.0 3.0 8.0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Tony Bradley" IND 27 6-11 248 "North Carolina" USA 2017 1 28 14.0 4.4 3.0 0.4 19.0 15.1 19.2 18.2 64.0 8.0 11 3 8.1 4.4 2.1 3.2 64.4 0.1 0.2 33.3 0.1 0.4 33.3 1.3 1.7 3.0 0.4 0.4 0.1 0.6 0.8 10.6 1.0 0.0 3.1 3279.5 0.62 0.32 0.31 4.28 4.49 4.09 1.4 3.3 0.9 0.1 0.1 0.2 50.0 50.0 0.00 2.9 0.7 3.6 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0
"Torrey Craig" BOS 34 6-5 221 "South Carolina Upstate" USA Undrafted Undrafted Undrafted 26.0 4.2 2.8 0.7 -5.0 7.6 13.8 13.9 56.7 7.8 16 10 12.1 4.2 1.5 3.5 42.2 0.9 2.5 36.4 0.3 0.5 66.7 1.0 1.8 2.8 0.7 0.3 0.3 0.5 1.3 10.5 0.0 0.0 -1.9 4946.8 0.94 0.50 0.44 4.37 4.57 4.17 0.5 1.2 1.1 0.2 0.2 0.4 60.0 40.0 0.04 1.0 1.2 2.2 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Tosan Evbuomwan" BKN 24 6-7 217 Princeton "United Kingdom" Undrafted Undrafted Undrafted 28.0 9.5 4.3 2.0 -5.0 4.4 13.6 18.3 53.0 13.2 8 20 23.7 9.5 3.4 7.9 42.7 0.9 2.8 31.2 2.0 2.6 75.3 1.1 3.1 4.3 2.0 1.4 0.9 0.4 2.0 19.9 0.0 0.0 -2.4 9955.2 1.89 1.00 0.88 4.41 4.73 4.10 0.3 0.8 1.8 0.2 0.2 0.4 50.0 50.0 0.07 2.9 1.5 4.4 3 0 0 0 0 0 0 0 5 0 2 0 0 0 2
"Toumani Camara" POR 24 6-7 229 Dayton Belgium 2023 2 52 78.0 11.3 5.8 2.2 -1.8 6.3 11.0 14.3 57.2 9.6 33 45 32.7 11.3 4.2 9.2 45.8 1.7 4.6 37.5 1.2 1.6 72.2 2.2 3.6 5.8 2.2 1.4 1.5 0.6 2.9 26.6 4.0 0.0 -1.5 14039.4 2.66 1.34 1.32 4.57 4.66 4.49 1.2 2.9 2.7 0.4 0.4 0.8 53.3 46.7 0.40 3.1 1.9 5.0 6 0 0 0 0 2 2 1 17 0 9 6 0 0 10
"Trae Young" ATL 26 6-1 164 Oklahoma USA 2018 1 5 76.0 24.2 3.1 11.6 0.6 1.2 7.2 28.5 56.7 45.2 36 40 36.0 24.2 7.4 18.1 41.1 2.9 8.4 34.0 6.5 7.4 87.5 0.5 2.6 3.1 11.6 4.7 1.2 0.2 1.9 44.7 51.0 0.0 0.4 13808.4 2.62 1.43 1.18 4.05 4.64 3.51 0.2 0.5 2.0 0.3 0.3 0.6 53.3 46.7 0.07 0.4 1.2 1.6 13 2 1 0 0 0 0 1 10 0 2 0 1 0 1
"Trayce Jackson-Davis" GSW 25 6-9 245 Indiana USA 2023 2 57 62.0 6.6 5.0 1.7 -3.5 11.5 19.2 16.4 58.7 16.3 33 29 15.6 6.6 2.8 4.9 57.6 0.0 0.0 0.0 1.0 1.6 57.8 2.0 3.0 5.0 1.7 0.7 0.4 0.6 1.2 17.3 4.0 0.0 -1.0 6366.6 1.21 0.63 0.57 4.36 4.53 4.17 2.3 5.8 0.8 0.3 0.1 0.4 81.8 18.2 0.00 4.2 1.5 5.7 0 0 0 1 0 0 0 0 16 1 2 5 0 0 0
"Tre Jones" CHI 25 6-1 185 Duke USA 2020 2 41 46.0 7.2 2.5 4.2 -1.5 3.2 8.6 13.6 61.7 28.9 21 25 19.7 7.2 2.8 5.2 53.8 0.4 1.0 39.6 1.2 1.5 82.1 0.7 1.8 2.5 4.2 0.8 0.8 0.2 1.2 18.8 1.0 0.0 -0.7 8333.9 1.58 0.83 0.75 4.50 4.89 4.13 0.1 0.3 1.5 0.2 0.2 0.4 43.8 56.3 0.07 0.8 0.8 1.6 1 0 0 0 0 0 0 0 3 0 0 0 0 0 1
