"Lessives","Deodorants","EauDeToilette","ProdSoinCheveux","ProdSoinVisage","VernisOngleDissolv","NbPieceAvecProduitsChim","NettoyantDeSurface","AutreNettoyants","DesodoAreosolVaporisateur","DesodoAutreEnsens","InsecticideAerosol","InsecticidePoudreBlocGel","NettoySolAspiration","NettoySolBalaiSerp","NettoyAutreQueSol","CuissonFourTraditionnel","CuissonALeau","CuissonALaVapeur","CuissonParFriture","CuissonParGrillade","VoitureDansGarage","Fumeurs","SechageLingeDansLogement","UtiliseSecheLinge","NettASecVetements","PersExtPourMenage","TapisDescenteLitNeuf","NettASecTapisTissusmeuble","Plantes","Chiens","Chats","TraitementParasitesAnimaux","HamsterCochonLapin","InsecticideBlatteFourmie","SortirOrduresExterieur","OrduresDansPiece","EndroitStockageOrdures","Bricolage","Jardinage","ProtMatelSimple","ProtMatelImperm","ProtMatelAntiAcariens","outcome.Formldehyde","outcome.acetaldehyde","outcome.acroleine","outcome.hexaldehyde","outcome.benzene","outcome.1methoxy2propanol","outcome.trichloroethylene","outcome.toluene","outcome.tetrachloroethylene","outcome.styrene","outcome.2butoxyethanol","outcome.124trimethylbenzene","outcome.14dichlorobenzene","outcome.ndecane","outcome.Formldehyde.log","outcome.ac taldehyde.log","outcome.acroleine.log","outcome.hexaldehyde.log","outcome.benzene.log","outcome.1methoxy2propanol.log","outcome.trichloroethylene.log","outcome.toluene.log","outcome.t trachloroethylene.log","outcome.styrene.log","outcome.2butoxyethanol.log","outcome.124trimethylbenzene.log","outcome.14dichlorobenzene.log","outcome.ndecane.log"
1.5,7,1,0,0,0,0,1,0,0,1,0,0,3.5,3.5,3.5,1,1,0,1,0,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",26.83,30.93,1.19,9.52,0.43,0,0.23,13.73,2.89,0.38,1.44,2.33,16.91,310.04,3.3261145755378,3.46354600672669,0.783901543828409,2.35327820730956,0.357674444271816,0,0.207014169384326,2.68988623047454,1.35840915763035,0.322083499169113,0.89199803930511,1.20297230399235,2.88535921607262,5.73992152127207
3.5,10.5,8,3.5,7,0,0,3.5,0,3.5,14,0,0,0,3.5,1,3.5,3.5,0,3.5,0,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",23.84,4.56,0.56,5.6,0.44,0.24,0.09,2.86,0.23,0.23,0.33,0.83,0.48,0.63,3.21245525706528,1.71559810826249,0.444685821261446,1.88706964903238,0.364643113587909,0.215111379616945,0.0861776962410524,1.35066718347674,0.207014169384326,0.207014169384326,0.285178942233662,0.60431596685333,0.392042087776024,0.488580014818671
7,14,14,0,7,0,1,7,1,7,7,1,14,7,7,3.5,3.5,7,7,1,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_oui","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico1","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",14.78,6.75,0.48,5.06,0.37,1.5,0.19,1.15,0.09,0.19,0.44,0.27,0.54,0.47,2.75874331541773,2.04769284336526,0.392042087776024,1.80170980008122,0.314810739840034,0.916290731874155,0.173953307123438,0.765467842139571,0.0861776962410524,0.173953307123438,0.364643113587909,0.2390169004705,0.431782416425538,0.385262400790645
1.5,10.5,10.5,7,7,1,0,0,0,1,1,0,0,1,3.5,0,3.5,3.5,3.5,0,3.5,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_non","OrdureStock_poubcouv","Brico5","Jardin5","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_non",8.13,5.65,0.3,1.24,0.17,1.24,0,0.87,0.18,0.12,0,0.22,1.13,0.55,2.21156569460688,1.89461685466776,0.262364264467491,0.806475865866949,0.157003748809665,0.806475865866949,0,0.625938430866495,0.165514438477573,0.113328685307003,0,0.198850858745165,0.756121979721334,0.438254930931155
7,10.5,10.5,7.5,7,0.5,0,1,0,3.5,14,1,0,3.5,1,1,0,3.5,0,0,0,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",44.32,3.79,0.52,5.63,0.99,0.24,0.09,6.16,0.09,0.33,0.77,0.9,0.32,1.86,3.81374843615981,1.56653041142282,0.418710334858185,1.89160480419777,0.688134638736401,0.215111379616945,0.0861776962410524,1.96850998097255,0.0861776962410524,0.285178942233662,0.570979546585738,0.641853886172395,0.27763173659828,1.05082162483176
7,24.5,18.5,0.5,15,0.5,0,3.5,1,1,3.5,3.5,0,3.5,3.5,0,3.5,3.5,3.5,0,0,"1","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico2","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",30.95,2.55,0.44,2.56,0.49,0.25,0.09,2.02,0.09,0.09,0.16,0.27,0.42,0.29,3.46417218082354,1.26694760348732,0.364643113587909,1.26976054486394,0.398776119957368,0.22314355131421,0.0861776962410524,1.10525683138678,0.0861776962410524,0.0861776962410524,0.148420005118273,0.2390169004705,0.350656871613169,0.254642218373581
7,21,21,10.5,14,1,0,1,0,7,14,1,0,3.5,3.5,1,0,3.5,1,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_3","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",29.69,9.02,0.42,6.34,1.31,0.64,0.09,37.95,0.09,0.46,0.79,2.29,224.49,1.46,3.42393686863164,2.30458309565672,0.350656871613169,1.99333884262642,0.837247524533702,0.494696241836107,0.0861776962410524,3.66227877231676,0.0861776962410524,0.378436435720245,0.582215619852664,1.19088756477728,5.41827581206142,0.900161349944271
7,10.5,10.5,7,7.5,1,0,3.5,0,3.5,14,1,14,3.5,3.5,1,3.5,7,0,0,1,"1","fum_1","SechLingInt_non","SechLingUtil_3","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_meuble","Brico4","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",29.13,5.31,0.35,4.6,2.26,1.77,0.41,24.79,0.09,0.45,1.06,3.28,0.82,2.87,3.40552135314221,1.84213567655312,0.300104592450338,1.7227665977411,1.18172719537862,1.01884732019925,0.343589704390077,3.24998681989325,0.0861776962410524,0.371563556432483,0.72270598280149,1.45395300959371,0.598836501088704,1.35325450704169
7,14,14,0,7,7,1,3.5,0,3.5,0,0,14,7,3.5,0,3.5,0,1,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_1","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_oui","OrdureSortie_3","OrdurePiece_oui","OrdureStock_autre","Brico4","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",25.19,6,0.74,3.58,0.41,1.31,1.23,5.28,0.27,0.19,0.35,0.55,98.08,1.66,3.26537765851962,1.94591014905531,0.553885113226438,1.52169899812609,0.343589704390077,0.837247524533702,0.802001585472027,1.83736998048011,0.2390169004705,0.173953307123438,0.300104592450338,0.438254930931155,4.59592760462116,0.978326122793608
7,28,14,12,28,7,2,1,0,0,14,0,0,3.5,3.5,3.5,3.5,3.5,0,0,1,"4","fum_3","SechLingInt_oui","SechLingUtil_5","oui","AideMen_oui","TapisNeuf_oui","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",13.4,5.13,0.26,2.93,0.17,0.25,0.09,4.09,1.05,0.22,0.78,0.31,0.39,0.33,2.66722820658195,1.81319474994812,0.231111720963387,1.36863942588117,0.157003748809665,0.22314355131421,0.0861776962410524,1.62727783056243,0.717839793150317,0.198850858745165,0.576613364303994,0.27002713721306,0.3293037471426,0.285178942233662
1.5,0,3.5,1,7,7,1,1,7,0,3.5,0,0,1,3.5,1,0,7,0,1,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","oui","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_1","OrdurePiece_oui","OrdureStock_autre","Brico1","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",8.84,3.21,0.17,1.99,0.17,0.25,0.09,1.44,0.22,0.12,0,0.25,0.25,0.45,2.28645571106416,1.43746264769429,0.157003748809665,1.0952733874026,0.157003748809665,0.22314355131421,0.0861776962410524,0.89199803930511,0.198850858745165,0.113328685307003,0,0.22314355131421,0.22314355131421,0.371563556432483
3.5,17.5,0,8,11.5,3.5,1,1,0,7,0,3.5,0,1,3.5,1,3.5,3.5,0,1,3.5,"4","fum_2","SechLingInt_oui","SechLingUtil_5","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",68.51,13.78,1.27,9.58,1.24,2.2,1.41,8.96,0.27,0.48,1.34,1.34,0.58,3.72,4.24147062711239,2.69327491552006,0.819779831493311,2.35896542643015,0.806475865866949,1.16315080980568,0.879626747502564,2.29857707159651,0.2390169004705,0.392042087776024,0.85015092936961,0.85015092936961,0.457424847038875,1.55180879959746
7,28,10.5,14.5,21,11,1,3.5,1,0,0,0,0,3.5,1,3.5,3.5,1,3.5,0,3.5,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico5","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",12.14,6.65,0.4,3.54,0.17,2.09,0.09,2.23,0.21,0.19,0.33,0.89,0.76,0.9,2.57566101305646,2.03470564783844,0.336472236621213,1.51292701205326,0.157003748809665,1.12817109090965,0.0861776962410524,1.17248213723457,0.19062035960865,0.173953307123438,0.285178942233662,0.636576829071551,0.56531380905006,0.641853886172395
7,14,3.5,8,7,7,1,1,0,0,14,0,0,1,1,1,3.5,3.5,0,0,3.5,"4","fum_3","SechLingInt_oui","SechLingUtil_5","oui","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",14.18,3.94,0.22,2.42,0.17,1.93,0.09,1.19,1.16,0.17,0.74,0.48,0.37,0.56,2.71997877196748,1.59736533119983,0.198850858745165,1.22964055107451,0.157003748809665,1.07500242302898,0.0861776962410524,0.783901543828409,0.770108221696074,0.157003748809665,0.553885113226438,0.392042087776024,0.314810739840034,0.444685821261446
3.5,10.5,10.5,3.5,7,7,1,3.5,0,7,0,0,0,3.5,3.5,3.5,3.5,3.5,0,3.5,3.5,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",6.2,4.5,0,2.03,0.53,0.25,0.21,1.14,0.09,0.12,0,0.31,0.25,0.43,1.97408102602201,1.70474809223843,0,1.10856261952128,0.425267735404344,0.22314355131421,0.19062035960865,0.76080582903376,0.0861776962410524,0.113328685307003,0,0.27002713721306,0.22314355131421,0.357674444271816
3.5,7,7,0,10.5,1,1,1,3.5,3.5,0,0,0,1,1,1,1,1,3.5,0,1,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico4","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",10.65,6.71,0.35,2.06,0.59,0.25,0.19,2.15,0.31,0.19,0,0.47,0.93,0.92,2.45530618001171,2.04251818757524,0.300104592450338,1.11841491596429,0.46373401623214,0.22314355131421,0.173953307123438,1.14740245283754,0.27002713721306,0.173953307123438,0,0.385262400790645,0.657520002916794,0.65232518603969
3.5,14,21,1.5,3.5,3.5,1,1,1,3.5,3.5,0,14,1,1,0,3.5,3.5,0,3.5,3.5,"4","fum_2","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_oui","InsectFourmi_oui","OrdureSortie_3","OrdurePiece_oui","OrdureStock_autre","Brico1","Jardin3","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_non",13.37,5.82,0.44,2.63,0.59,0.24,0.26,2.26,0.46,0.14,0.34,0.54,115.78,0.68,2.66514270009093,1.91985947185537,0.364643113587909,1.28923264827676,0.46373401623214,0.215111379616945,0.231111720963387,1.18172719537862,0.378436435720245,0.131028262406404,0.29266961396282,0.431782416425538,4.76029182285539,0.518793793415168
1.5,14,7,0,10.5,7,1,3.5,3.5,0,0,0,0,3.5,3.5,3.5,1,3.5,3.5,0,3.5,"4","fum_4","SechLingInt_oui","SechLingUtil_5","oui","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_poubcouv","Brico2","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",10.87,7.02,0.44,1.83,1.24,1.23,0.42,4.72,0.56,0.65,0.15,1.44,0.99,6.82,2.47401420862158,2.08193842187842,0.364643113587909,1.04027671165515,0.806475865866949,0.802001585472027,0.350656871613169,1.74396880539171,0.444685821261446,0.500775287912489,0.139761942375159,0.89199803930511,0.688134638736401,2.05668455455722
3.5,14.5,14,4.5,7.5,1,0,3.5,1,3.5,0,0,0,0,7,3.5,3.5,7,0,1,1,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",10.91,3.47,0.39,3.76,0.98,5.15,0.39,4.29,0.58,0.28,0.15,0.9,1.31,3.28,2.47737838336721,1.49738840862548,0.3293037471426,1.56024766824333,0.683096844706444,1.81645208181843,0.3293037471426,1.66581824587021,0.457424847038875,0.246860077931526,0.139761942375159,0.641853886172395,0.837247524533702,1.45395300959371
1.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,0,1,0,"1","fum_1","SechLingInt_oui","SechLingUtil_4","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",24.88,8.97,0.6,5.99,1.95,0.6,0.69,12.76,0.5,0.21,0.87,1.24,0.93,1.07,3.2534704696327,2.29958058397375,0.470003629245736,1.94448055624572,1.08180517035173,0.470003629245736,0.524728528934982,2.6217658325052,0.405465108108164,0.19062035960865,0.625938430866495,0.806475865866949,0.657520002916794,0.727548607277278
1.5,14,0,0,0,0,1,3.5,0,3.5,1,0,0,1,3.5,1,3.5,3.5,3.5,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",29.69,10.41,0.8,3.57,1.36,0.24,0.19,8.29,0.31,0.21,0.43,1.23,22.89,0.96,3.42393686863164,2.43449016387398,0.587786664902119,1.51951320490611,0.858661619037519,0.215111379616945,0.173953307123438,2.22893855282575,0.27002713721306,0.19062035960865,0.357674444271816,0.802001585472027,3.17345996133772,0.672944473242426
3.5,0,0,0,3.5,0,0,3.5,0,0,0,0,0,3.5,3.5,0,1,3.5,3.5,0,0,"1","fum_1","SechLingInt_oui","SechLingUtil_5","oui","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_meuble","Brico1","Jardin4","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_non",27.73,5.71,0.39,3.73,0.68,0,0.28,8.54,3.05,0.22,0,2.44,1.23,4.71,3.3579418729912,1.90359895098359,0.3293037471426,1.55392520250384,0.518793793415168,0,0.246860077931526,2.2554934854602,1.39871688111845,0.198850858745165,0,1.23547147138531,0.802001585472027,1.74221902366792
7,28,21.5,7,7,0,0,3.5,0,0,14,0,0,0,3.5,1,3.5,3.5,0,0,3.5,"2-3","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico3","Jardin1","HousseMat_oui","HousseMatImper_oui","HousseMatAntiAc_oui",45.95,5.06,0.56,3.12,0.61,0,0.09,1.78,0.31,0.8,1.64,0.67,0.35,0.78,3.84908320565427,1.80170980008122,0.444685821261446,1.41585316336144,0.476234178996372,0,0.0861776962410524,1.02245092770255,0.27002713721306,0.587786664902119,0.970778917158225,0.512823626428664,0.300104592450338,0.576613364303994
3.5,7,3.5,3.5,7,0,0,1,0,1,0,0,0,0,1,1,0,1,3.5,3.5,3.5,"4","fum_3","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",9.31,4.69,0.56,2.35,0.74,1.07,0.21,1.94,0.09,0.19,0,0.64,0.37,0.45,2.33311429802887,1.73871024813824,0.444685821261446,1.20896034583698,0.553885113226438,0.727548607277278,0.19062035960865,1.07840958135059,0.0861776962410524,0.173953307123438,0,0.494696241836107,0.314810739840034,0.371563556432483
7,0,21,0,14.5,0,0,0,7,0,14,0,1,0,3.5,1,1,7,0,0,3.5,"4","fum_4","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_oui","Chat_non","TttParAnimal_oui","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin2","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",19.03,12.64,1.04,3.19,0.83,0.24,0.09,4.06,0.09,0.24,0.59,0.6,0,0.42,2.99723114967773,2.61300665241532,0.712949807856125,1.43270073393405,0.60431596685333,0.215111379616945,0.0861776962410524,1.62136648329937,0.0861776962410524,0.215111379616945,0.46373401623214,0.470003629245736,0,0.350656871613169
7,21,17.5,0,4.5,0,0,3.5,0,0,7,0,0,7,3.5,1,3.5,0,0,3.5,0,"4","fum_4","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_poub","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",14.81,8.33,0.57,4.39,0.75,0,0.37,5.78,0.4,0.43,0.33,1.06,1.15,1.8,2.76064265122138,2.23323501485925,0.451075619360217,1.68454538492091,0.559615787935423,0,0.314810739840034,1.9139771019523,0.336472236621213,0.357674444271816,0.285178942233662,0.72270598280149,0.765467842139571,1.02961941718116
1.5,14,21,3.5,14,0.5,1,0,0,0,3.5,0,0,3.5,1,0,1,1,0,0,0,"4","fum_1","SechLingInt_non","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_non","Chat_oui","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",6.75,2.35,0.26,1.44,0.36,0.24,0.34,1.29,0.21,0.1,0.15,0.35,0.25,0.28,2.04769284336526,1.20896034583698,0.231111720963387,0.89199803930511,0.307484699747961,0.215111379616945,0.29266961396282,0.828551817566148,0.19062035960865,0.0953101798043249,0.139761942375159,0.300104592450338,0.22314355131421,0.246860077931526
3.5,14,10.5,0,3.5,0.5,0,1,0,0,3.5,0,0,0,0,0,3.5,3.5,3.5,3.5,3.5,"4","fum_2","SechLingInt_oui","SechLingUtil_2","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_3","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_2","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",15.29,3.77,0.35,3.24,0.52,0,0.26,2.34,0.8,0.21,0.16,0.71,0.7,0.78,2.79055142261395,1.56234630490025,0.300104592450338,1.44456326924387,0.418710334858185,0,0.231111720963387,1.20597080698861,0.587786664902119,0.19062035960865,0.148420005118273,0.536493370514568,0.53062825106217,0.576613364303994
1.5,3.5,0.5,7,7,0,1,0,0,0,7,0,0,7,7,3.5,0,7,0,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_oui","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_oui","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",23.58,6.65,0.51,2.71,0.62,2.44,0.09,2.19,0.48,0.17,0.55,0.65,10.06,3.39,3.20193310413789,2.03470564783844,0.412109650826833,1.31103187661934,0.482426149244293,1.23547147138531,0.0861776962410524,1.16002091679675,0.392042087776024,0.157003748809665,0.438254930931155,0.500775287912489,2.40333499609419,1.47932922708708
1.5,7,7,7,0.5,0,0,1,0,0,0,0,0,0,1,0,3.5,3.5,0,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_3","oui","AideMen_non","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_non","Chat_oui","TttParAnimal_oui","HamLap_non","InsectFourmi_oui","OrdureSortie_1","OrdurePiece_oui","OrdureStock_autre","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",17.51,3.83,0.31,3.29,0.63,0,0.33,2.87,0.75,0.33,0.54,1.06,0.95,5.02,2.91831112658541,1.57484646766448,0.27002713721306,1.45628673293993,0.488580014818671,0,0.285178942233662,1.35325450704169,0.559615787935423,0.285178942233662,0.431782416425538,0.72270598280149,0.667829372575655,1.79508725932073
1.5,0,3.5,3.5,7,0,0,1,0,0,0,0,0,1,0,0,0,7,0,0,0,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",21.67,4.18,0.22,1.96,0.58,0.25,0.35,2.61,0.37,0.21,0.7,0.77,7.52,1.21,3.12104246451944,1.64480505627139,0.198850858745165,1.08518926833597,0.457424847038875,0.22314355131421,0.300104592450338,1.28370777234479,0.314810739840034,0.19062035960865,0.53062825106217,0.570979546585738,2.14241634084122,0.792992515529661
7,0,3.5,3.5,3.5,0,0,3.5,0,0,0,0,0,3.5,0,0,3.5,7,1,1,1,"4","fum_1","SechLingInt_oui","SechLingUtil_5","non","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_1","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_meuble","Brico1","Jardin1","HousseMat_non","HousseMatImper_non","HousseMatAntiAc_oui",12.33,5.93,0.48,2.97,0.98,0.65,0.34,4.3,0.86,0.23,0.7,0.75,0.8,1.7,2.59001713419062,1.93585981320181,0.392042087776024,1.3787660946991,0.683096844706444,0.500775287912489,0.29266961396282,1.66770682055808,0.62057648772511,0.207014169384326,0.53062825106217,0.559615787935423,0.587786664902119,0.993251773010283
1.5,0,7,0.5,7,3.5,0,0,0,0,0,0,0,1,1,0,1,7,0,0,1,"4","fum_1","SechLingInt_non","SechLingUtil_5","oui","AideMen_oui","TapisNeuf_non","NetSecTapis_non","plantes_2","Chien_non","Chat_non","TttParAnimal_non","HamLap_non","InsectFourmi_non","OrdureSortie_3","OrdurePiece_non","OrdureStock_poubcouv","Brico2","Jardin4","HousseMat_oui","HousseMatImper_oui","HousseMatAntiAc_oui",13.36,2.78,0.07,1.29,0.47,0.25,0.28,1.97,0.57,0.14,0.16,0.42,1.37,1.48,2.66444656362008,1.3297240096315,0.0676586484738149,0.828551817566148,0.385262400790645,0.22314355131421,0.246860077931526,1.08856195281461,0.451075619360217,0.131028262406404,0.148420005118273,0.350656871613169,0.86288995514704,0.908258560176891
